female	 14	 n	 unsure	 very	 no	 sometimes	 sometimes	 unsure
female	 14	 n	 very	 very	 school	 sometimes	 never	 very
female	 13	 y	 very	 somewhat	 school	 sometimes	 sometimes	 very
female	 11	 n	 very	 unsure	 home	 rarely	 never	 very
female	 12	 dk	 somewhat	 somewhat	 home	 sometimes	 rarely	 very
female	 13	 n	 very	 very	 no	 rarely	 rarely	 somewhat
female	 13	 n	 unsure	 unsure	 home	 sometimes	 rarely	 somewhat
female	 14	 n	 very	 very	 no	 sometimes	 regularly	 very
female	 11	 n	 unsure	 somewhat	 home	 regularly	 sometimes	 unsure
female	 15	 dk	 very	 very	 no	 sometimes	 sometimes	 very
female	 14	 n	 very	 very	 no	 sometimes	 rarely	 somewhat
female	 14	 dk	 very	 very	 home	 veryregularly	 rarely	 somewhat
female	 13	 n	 very	 very	 home	 veryregularly	 rarely	 somewhat
female	 14	 n	 very	 somewhat	 home	 veryregularly	 never	 somewhat
female	 12	 n	 very	 very	 home	 regularly	 rarely	 somewhat
