,Gender,Age,CodedBefore,Scratch_rating,Microbit_rating,MakeArt_rating,MakePong_rating,KanoCode_rating,MakeSnake_rating,BuildKano_rating,HackMinecraft_rating,TerminalQuest_rating,KanoDeviceFeedback,ChallengingAspect,Want_to_LearnMoreCoding,VisitLibraryBefore,WillVisitLibrary,ITaccess,UseComputersOften,WillUseDevices
53,female,15,Alot,5,not_used,5,not_used,5,not_used,not_used,5,not_used,verygood,none,yes,rarely,yes,HomeSchool,veryregularly,yes
54,female,12,No,not_rated,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,never,yes,no,veryregularly,yes
55,female,12,No,5,not_used,5,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,never,yes,no,regularly,yes
56,female,15,No,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,5,verygood,none,yes,sometimes,yes,home,veryregularly,yes
57,female,15,Alittle,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,4,verygood,none,yes,never,yes,home,veryregularly,yes
58,female,15,No,not_used,not_used,4,not_used,not_used,not_used,not_used,not_used,4,okay,none,yes,never,yes,home,veryregularly,yes
59,female,14,No,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,3,good,none,yes,never,yes,no,sometimes,yes
60,female,14,Alittle,not_used,not_used,not_used,not_used,not_rated,not_used,not_used,not_used,not_used,verygood,other,yes,never,yes,home,regularly,yes
61,female,15,Alittle,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,verygood,other,yes,never,yes,school,sometimes,yes
62,female,15,Alot,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,okay,none,yes,sometimes,no,home,veryregularly,yes
63,male,15,Alot,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,okay,other,yes,never,no,home,veryregularly,maybe
64,male,13,Alittle,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,5,good,none,yes,sometimes,yes,home,veryregularly,yes
65,male,13,No,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,5,good,none,yes,sometimes,yes,home,veryregularly,yes
66,male,14,No,5,not_used,4,not_used,5,not_used,not_used,not_used,not_used,verygood,none,yes,sometimes,yes,home,regularly,yes
67,male,13,No,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,good,none,yes,sometimes,yes,HomeSchool,veryregularly,yes
68,female,11,No,4,5,4,not_used,not_used,not_used,not_used,not_used,4,verygood,none,yes,sometimes,yes,HomeSchool,veryregularly,maybe
69,female,12,No,5,not_used,4,not_used,not_used,not_used,not_used,not_used,4,good,none,yes,sometimes,yes,school,regularly,yes
70,male,17,Alittle,not_used,5,3,not_used,not_used,1,not_used,not_used,4,verygood,none,yes,sometimes,yes,home,veryregularly,yes
71,female,14,No,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,rarely,yes,home,veryregularly,yes
72,female,15,No,3,not_used,5,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,never,yes,home,regularly,yes
73,female,16,No,4,not_used,5,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,never,yes,home,veryregularly,yes
74,male,13,Alittle,not_used,not_used,3,not_used,not_used,not_used,not_used,not_used,4,verygood,none,yes,sometimes,yes,home,veryregularly,yes
75,female,15,Alittle,not_used,not_used,not_used,not_used,not_rated,not_used,not_used,not_used,not_rated,verygood,none,yes,sometimes,yes,home,veryregularly,yes
76,male,12,No,not_used,not_used,3,not_used,not_used,not_used,not_used,not_used,4,verygood,none,yes,regularly,yes,no,sometimes,yes
77,female,14,No,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,5,verygood,none,yes,never,yes,home,veryregularly,yes
78,female,13,No,not_used,not_used,5,not_used,4,not_used,not_used,not_used,not_used,verygood,none,yes,sometimes,yes,home,veryregularly,yes
79,female,13,No,5,not_used,4,not_used,5,not_used,not_used,not_used,5,verygood,none,yes,sometimes,yes,home,regularly,yes
80,male,13,Alittle,1,not_used,5,not_used,4,5,not_used,not_used,not_used,bad,none,yes,never,yes,HomeSchool,veryregularly,yes
81,male,15,Alot,1,not_used,3,not_used,not_used,not_used,not_used,not_used,5,okay,none,yes,rarely,yes,home,regularly,yes
82,male,13,No,2,not_used,5,not_used,not_used,not_used,not_used,not_used,5,verygood,none,yes,never,yes,home,regularly,yes
83,female,13,No,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,verygood,english,yes,never,yes,no,sometimes,yes
84,female,13,No,not_used,not_used,4,not_used,not_used,not_used,not_used,not_used,5,good,none,yes,rarely,yes,home,sometimes,yes
85,female,13,No,not_used,not_used,4,not_used,4,not_used,not_used,not_used,not_used,verygood,none,yes,rarely,yes,home,veryregularly,yes
86,male,13,Alot,not_used,not_used,1,not_used,not_used,not_used,not_used,not_used,1,bad,other,yes,veryregularly,yes,HomeSchool,veryregularly,yes
87,male,15,Alittle,not_rated,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,rarely,yes,home,veryregularly,yes
