,Gender,Age,Pre_CanDoCoding,Pre_CodingImportance,Pre_CodingInterest,ITaccess,UseComputersOften,VisitLibraryBefore,DesireLibraryVisit,Post_CanDoCoding,Post_CodingInterest,Post_CodingImportance,WorkshopFeedback,Scratch_rating,Microbit_rating,MakeArt_rating,MakePong_rating,KanoCode_rating,MakeSnake_rating,HackMinecraft_rating,TerminalQuest_rating,VisitLibrary_Activities,VisitLibrary_Devices
28,female,14,yes,very,somewhat,no,regularly,rarely,somewhat,yes,somewhat,somewhat,good,not_used,not_used,not_rated,not_rated,not_rated,not_used,not_rated,not_used,yes,yes
29,female,18,yes,very,somewhat,no,regularly,rarely,somewhat,yes,somewhat,somewhat,good,not_used,not_used,not_rated,not_rated,not_rated,not_used,not_used,not_used,yes,yes
30,female,12,yes,somewhat,somewhat,no,sometimes,sometimes,somewhat,yes,somewhat,somewhat,good,not_used,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,yes,yes
31,female,12,dontknow,somewhat,somewhat,no,sometimes,rarely,very,yes,very,very,verygood,not_used,5,5,not_used,not_used,not_used,not_used,not_used,yes,yes
32,female,12,dontknow,somewhat,very,home,rarely,rarely,very,yes,very,very,verygood,not_used,not_rated,not_rated,not_used,not_used,not_used,not_used,not_used,yes,yes
33,female,15,no,unsure,somewhat,home,rarely,regularly,very,yes,very,somewhat,verygood,not_rated,not_rated,not_rated,not_used,not_used,not_used,not_used,not_used,yes,yes
34,female,15,no,very,somewhat,no,never,veryregularly,very,yes,very,very,verygood,not_used,not_used,not_rated,not_used,not_rated,not_used,not_used,not_used,yes,yes
35,female,15,no,very,somewhat,no,never,sometimes,somewhat,yes,very,very,verygood,not_used,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,yes,yes
36,female,17,no,very,very,no,sometimes,sometimes,somewhat,yes,very,very,verygood,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,not_used,yes,yes
37,female,16,no,very,very,no,sometimes,veryregularly,very,yes,very,very,verygood,not_used,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,yes,yes
38,female,13,dontknow,very,very,no,sometimes,veryregularly,very,yes,very,very,verygood,5,5,5,not_used,not_used,not_used,not_used,not_used,yes,yes
39,female,14,dontknow,very,very,no,regularly,veryregularly,very,yes,very,very,verygood,5,5,5,not_used,not_used,not_used,not_used,not_used,yes,yes
40,female,14,dontknow,somewhat,very,no,sometimes,rarely,very,yes,very,somewhat,good,5,5,5,not_used,5,not_used,not_used,not_used,yes,yes
41,female,12,dontknow,very,somewhat,home,regularly,never,very,yes,very,somewhat,verygood,not_used,5,5,not_used,not_used,not_used,not_used,not_used,yes,yes
42,female,13,dontknow,somewhat,somewhat,no,sometimes,rarely,somewhat,yes,very,somewhat,good,3,2,5,not_used,not_used,not_used,not_used,not_used,maybe,yes
43,female,12,dontknow,somewhat,somewhat,home,sometimes,never,somewhat,yes,very,very,verygood,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,yes,maybe
44,female,12,dontknow,somewhat,somewhat,home,sometimes,never,somewhat,yes,very,very,verygood,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,yes,maybe
45,female,12,dontknow,somewhat,very,no,never,never,very,dontknow,somewhat,somewhat,verygood,not_used,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,yes,yes
46,female,11,dontknow,somewhat,very,home,regularly,never,very,dontknow,somewhat,very,verygood,not_used,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,maybe,maybe
47,female,12,dontknow,somewhat,very,no,rarely,sometimes,somewhat,yes,somewhat,somewhat,good,5,not_used,5,not_used,not_used,not_used,not_used,not_used,maybe,yes
48,female,12,dontknow,very,somewhat,home,regularly,never,somewhat,yes,very,somewhat,verygood,not_used,5,5,not_used,not_used,not_used,not_used,not_used,yes,yes
49,female,15,dontknow,somewhat,very,no,rarely,sometimes,very,yes,very,very,verygood,5,not_used,5,not_used,not_used,not_used,not_used,not_used,yes,yes
50,female,13,no,somewhat,somewhat,home,sometimes,rarely,somewhat,yes,very,very,verygood,5,not_used,4,not_used,not_used,not_used,not_used,not_used,yes,yes
51,female,14,dontknow,somewhat,very,no,rarely,rarely,somewhat,yes,somewhat,somewhat,good,3,not_used,4,not_used,not_used,not_used,not_used,not_used,maybe,maybe
52,female,14,dontknow,somewhat,very,no,rarely,rarely,somewhat,yes,somewhat,somewhat,good,4,not_used,5,not_used,not_used,not_used,not_used,not_used,maybe,maybe
