,Gender,Age,CodedBefore,Scratch_rating,Microbit_rating,MakeArt_rating,MakePong_rating,KanoCode_rating,MakeSnake_rating,BuildKano_rating,HackMinecraft_rating,TerminalQuest_rating,KanoDeviceFeedback,ChallengingAspect,Want_to_LearnMoreCoding,VisitLibraryBefore,WillVisitLibrary,ITaccess,UseComputersOften,WillUseDevices
11,female,14,Alittle,4,not_used,5,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,sometimes,yes,home,veryregularly,yes
12,female,14,No,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,not_used,good,none,maybe,sometimes,yes,home,veryregularly,maybe
13,female,15,No,not_used,5,not_used,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,veryregularly,yes,home,sometimes,yes
14,female,14,Alittle,not_used,5,not_used,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,sometimes,yes,home,veryregularly,yes
15,female,15,No,not_used,4,3,not_used,not_used,not_used,not_used,not_used,not_used,good,none,yes,never,yes,home,sometimes,yes
16,female,14,No,not_used,5,3,not_used,not_used,not_used,not_used,not_used,not_used,good,none,yes,never,yes,home,sometimes,yes
17,female,15,No,not_used,not_used,5,not_used,5,not_used,not_used,not_used,not_used,verygood,none,yes,sometimes,yes,home,sometimes,yes
18,female,15,No,not_used,not_used,5,not_used,5,not_used,not_used,not_used,not_used,verygood,none,yes,never,yes,home,veryregularly,yes
19,female,15,No,not_used,not_used,5,not_used,5,not_used,not_used,not_used,not_used,verygood,none,yes,never,yes,home,sometimes,yes
20,female,13,No,not_used,not_used,5,3,5,1,not_used,not_used,not_used,verygood,none,yes,never,yes,home,sometimes,yes
21,female,13,No,not_used,not_used,5,5,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,never,yes,home,veryregularly,yes
22,female,15,Alittle,4,not_used,5,4,3,5,not_used,3,not_used,verygood,none,yes,sometimes,yes,home,sometimes,yes
23,female,15,Alittle,4,not_used,2,5,3,not_used,not_used,1,not_used,good,none,yes,sometimes,yes,no,sometimes,yes
24,female,15,Alittle,3,2,4,4,1,4,not_used,not_used,not_used,good,none,yes,sometimes,yes,no,sometimes,yes
25,female,14,No,not_used,not_used,5,not_used,4,not_used,not_used,not_used,not_used,verygood,none,yes,sometimes,yes,home,veryregularly,yes
26,female,15,No,not_used,not_used,4,not_used,2,not_used,not_used,not_used,not_used,good,none,no,rarely,no,home,sometimes,yes
27,female,15,Alittle,3,not_used,3,4,2,5,not_used,4,not_used,good,none,yes,sometimes,yes,home,veryregularly,yes
28,female,15,Alittle,2,not_used,4,3,2,3,not_used,1,not_used,good,none,yes,sometimes,yes,home,veryregularly,yes
29,male,16,Alittle,3,not_used,5,5,2,2,not_used,5,not_used,good,none,yes,veryregularly,yes,home,veryregularly,yes
30,female,13,Alittle,not_used,5,not_used,not_used,not_used,not_used,not_used,not_used,not_used,good,none,maybe,sometimes,yes,home,veryregularly,maybe
31,male,15,No,4,not_used,3,5,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,veryregularly,yes,no,sometimes,yes
32,male,12,No,2,5,3,5,1,5,not_used,4,not_used,verygood,none,yes,veryregularly,yes,home,veryregularly,yes
33,female,15,No,not_rated,not_used,not_rated,not_rated,not_used,not_rated,not_used,not_used,not_used,verygood,none,yes,sometimes,yes,no,sometimes,yes
34,female,15,Alittle,not_used,not_used,4,2,5,not_used,not_used,not_used,not_used,verygood,none,yes,sometimes,yes,home,veryregularly,yes
35,female,9,Alittle,not_used,not_used,4,2,5,not_used,not_used,not_used,not_used,verygood,none,yes,sometimes,yes,home,veryregularly,yes
36,female,15,No,1,2,4,5,5,not_used,not_used,not_used,not_used,good,none,yes,sometimes,yes,home,sometimes,yes
37,female,13,Alittle,5,5,4,4,5,5,not_used,4,not_used,good,experience,yes,sometimes,yes,home,rarely,yes
38,female,11,No,not_rated,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,not_used,verygood,english,yes,never,yes,no,never,yes
39,female,8,No,4,2,5,3,not_used,not_used,not_used,not_used,not_used,verygood,english,yes,never,yes,no,never,yes
40,female,11,Alittle,5,5,2,4,4,3,not_used,2,not_used,verygood,both,yes,never,yes,no,never,yes
41,female,11,Alittle,not_used,5,2,4,4,3,not_used,not_used,not_used,verygood,both,yes,never,yes,no,never,yes
42,male,15,Alittle,not_used,not_used,not_rated,not_rated,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,sometimes,yes,HomeSchool,sometimes,yes
43,female,15,Alittle,not_used,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,sometimes,yes,home,sometimes,yes
44,female,14,No,not_used,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,sometimes,yes,home,sometimes,yes
45,female,14,No,not_used,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,sometimes,yes,home,sometimes,yes
46,female,15,Alittle,not_used,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,not_used,verygood,english,yes,sometimes,yes,home,veryregularly,yes
47,female,9,No,not_used,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,not_used,verygood,english,yes,sometimes,yes,home,sometimes,yes
48,female,13,No,not_used,not_used,not_used,not_used,5,not_used,not_used,not_used,not_used,good,experience,yes,never,yes,no,never,yes
49,female,13,No,not_used,not_used,not_used,not_used,5,not_used,not_used,not_used,not_used,verygood,english,yes,never,yes,no,never,yes
50,female,12,No,not_used,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,never,yes,home,sometimes,yes
51,female,12,No,not_used,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,not_used,verygood,english,yes,never,yes,home,sometimes,yes
52,female,13,No,not_used,not_used,5,not_used,not_rated,not_used,not_used,not_used,not_used,good,experience,yes,rarely,yes,no,rarely,yes
53,female,13,No,not_used,not_used,5,not_used,3,not_used,not_used,not_used,not_used,verygood,other,yes,rarely,yes,no,rarely,yes
54,female,13,No,not_used,5,not_used,not_used,not_used,not_used,not_used,not_used,not_used,verygood,experience,yes,sometimes,yes,home,sometimes,yes
55,female,15,No,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,never,yes,no,sometimes,yes
56,female,15,No,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,sometimes,yes,home,sometimes,yes
57,female,15,No,5,4,not_used,not_used,1,3,not_used,2,not_used,verygood,experience,yes,veryregularly,yes,no,sometimes,yes
58,female,15,No,5,2,5,4,3,5,not_used,2,not_used,verygood,none,yes,veryregularly,yes,no,sometimes,yes
59,female,14,No,not_used,5,not_used,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,veryregularly,yes,home,veryregularly,yes
60,female,15,Alittle,not_rated,not_used,not_rated,not_used,not_rated,not_rated,not_used,not_rated,not_used,verygood,none,yes,never,yes,home,sometimes,yes
61,female,15,Alittle,not_rated,not_used,not_rated,not_used,not_rated,not_rated,not_used,not_rated,not_used,verygood,none,yes,never,yes,home,sometimes,yes
62,female,13,Alittle,not_used,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,not_used,good,none,maybe,sometimes,yes,home,veryregularly,maybe
63,male,11,No,3,not_used,5,5,not_used,5,not_used,not_used,not_used,verygood,none,yes,veryregularly,yes,home,veryregularly,yes
